record_path	record_id	record_label	grounding_role	grounding_curie	ontology_label	record_label_match	declared_exact_synonyms	missing_exact_synonyms	status	oak_status	source_version
data/traits/ecology/animal_pathogen.yaml	METPO:1004002	animal pathogen	identifier	METPO:1004002	animal pathogen	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/ecology/biofilm_formation.yaml	traitmech:000053	biofilm formation	identifier	traitmech:000053					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/ecology/biosafety_level.yaml	METPO:1001101	biosafety level	identifier	METPO:1001101	biosafety level	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/ecology/biosafety_level_1.yaml	METPO:1001102	biosafety level 1	identifier	METPO:1001102	biosafety level 1	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/ecology/biosafety_level_2.yaml	METPO:1001103	biosafety level 2	identifier	METPO:1001103	biosafety level 2	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/ecology/biosafety_level_3.yaml	METPO:1001104	biosafety level 3	identifier	METPO:1001104	biosafety level 3	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/ecology/biosafety_level_4.yaml	METPO:1001105	biosafety level 4	identifier	METPO:1001105	biosafety level 4	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/ecology/biosafety_level_5.yaml	METPO:1001106	biosafety level 5	identifier	METPO:1001106	biosafety level 5	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/ecology/commensalism.yaml	traitmech:000042	commensalism	identifier	traitmech:000042					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/ecology/endosymbiosis.yaml	traitmech:000045	endosymbiosis	identifier	traitmech:000045					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/ecology/free_living.yaml	traitmech:000048	free-living	identifier	traitmech:000048					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/ecology/gut_associated.yaml	traitmech:000052	gut-associated	identifier	traitmech:000052					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/ecology/habitat_association.yaml	traitmech:000047	habitat association	identifier	traitmech:000047					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/ecology/host_associated.yaml	traitmech:000049	host-associated	identifier	traitmech:000049					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/ecology/human_pathogen.yaml	METPO:1004004	human pathogen	identifier	METPO:1004004	human pathogen	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/ecology/mutualism.yaml	traitmech:000041	mutualism	identifier	traitmech:000041					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/ecology/nitrogen_fixing_symbiosis.yaml	traitmech:000044	nitrogen-fixing symbiosis	identifier	traitmech:000044					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/ecology/opportunistic_pathogen.yaml	traitmech:000046	opportunistic pathogen	identifier	traitmech:000046					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/ecology/parasitism.yaml	traitmech:000043	parasitism	identifier	traitmech:000043					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/ecology/pathogenic_to_host.yaml	METPO:1004000	pathogenic to host	identifier	METPO:1004000	pathogenic to host	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/ecology/plant_pathogen.yaml	METPO:1004003	plant pathogen	identifier	METPO:1004003	plant pathogen	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/ecology/predatory_bacterium.yaml	traitmech:000054	predatory bacterium	identifier	traitmech:000054					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/ecology/rhizosphere_association.yaml	traitmech:000051	rhizosphere association	identifier	traitmech:000051					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/ecology/saprotrophy.yaml	traitmech:000055	saprotrophy	identifier	traitmech:000055					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/ecology/soil_dwelling.yaml	traitmech:000050	soil-dwelling	identifier	traitmech:000050					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/ecology/symbiosis.yaml	traitmech:000040	symbiosis	identifier	traitmech:000040					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/environment/acidophilic.yaml	METPO:1003003	acidophilic	identifier	METPO:1003003	acidophilic	CANONICAL_LABEL	acidophil | acidophile		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/acidotolerant.yaml	METPO:1003008	acidotolerant	identifier	METPO:1003008	acidotolerant	CANONICAL_LABEL	aciduric		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/aerobic.yaml	METPO:1000602	aerobic	identifier	METPO:1000602	aerobic	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/aerobic.yaml	METPO:1000602	aerobic	xref	PATO:0001455	aerobic	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	releases/2025-05-14/pato.obo
data/traits/environment/aerotolerant.yaml	METPO:1000609	aerotolerant	identifier	METPO:1000609	aerotolerant	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/alkalotolerant.yaml	METPO:1003009	alkalotolerant	identifier	METPO:1003009	alkalotolerant	CANONICAL_LABEL	alkalitolerant		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/alkaphilic.yaml	METPO:1003002	alkaphilic	identifier	METPO:1003002	alkaliphilic	NO_EXACT_LABEL_MATCH	alkaliphile | alkaliphilic | alkalophile | alkalophilic		GROUNDING_LABEL_MISMATCH	DIFFERS	2026-06-12
data/traits/environment/anaerobic.yaml	METPO:1000603	anaerobic	identifier	METPO:1000603	anaerobic	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/anaerobic.yaml	METPO:1000603	anaerobic	xref	PATO:0001456	anaerobic	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	releases/2025-05-14/pato.obo
data/traits/environment/arsenic_tolerant.yaml	traitmech:000017	arsenic tolerant	identifier	traitmech:000017					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/environment/cadmium_tolerant.yaml	traitmech:000013	cadmium tolerant	identifier	traitmech:000013					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/environment/cobalt_tolerant.yaml	traitmech:000015	cobalt tolerant	identifier	traitmech:000015					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/environment/copper_tolerant.yaml	traitmech:000018	copper tolerant	identifier	traitmech:000018					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/environment/delta_phenotype_with_numerical_limits.yaml	METPO:1000534	delta phenotype with numerical limits	identifier	METPO:1000534	delta phenotype with numerical limits	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/desiccation_tolerant.yaml	traitmech:000010	desiccation tolerant	identifier	traitmech:000010					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/environment/euryhaline.yaml	METPO:1000627	euryhaline	identifier	METPO:1000627	euryhaline	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/extreme_hyperthermophilic.yaml	METPO:1000721	extreme hyperthermophilic	identifier	METPO:1000721	extreme hyperthermophilic	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/extremely_halophilic.yaml	METPO:1000628	extremely halophilic	identifier	METPO:1000628	extremely halophilic	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/facultative_oxygen_preference.yaml	METPO:1000612	facultative oxygen preference	identifier	METPO:1000612	facultative oxygen preference	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/facultative_psychrophilic.yaml	METPO:1000720	facultative psychrophilic	identifier	METPO:1000720	facultative psychrophilic	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/facultatively_acidophilic.yaml	METPO:1003007	facultatively acidophilic	identifier	METPO:1003007	facultatively acidophilic	CANONICAL_LABEL	facultative acidophile | facultatively acidophilic		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/facultatively_aerobic.yaml	METPO:1000608	facultatively aerobic	identifier	METPO:1000608	facultatively aerobic	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/facultatively_alkaphilic.yaml	METPO:1003005	facultatively alkaphilic	identifier	METPO:1003005	facultatively alkaliphilic	NO_EXACT_LABEL_MATCH	facultative alkaliphile | facultative alkaphilic | facultatively alkaliphilic		GROUNDING_LABEL_MISMATCH	DIFFERS	2026-06-12
data/traits/environment/facultatively_anaerobic.yaml	METPO:1000605	facultatively anaerobic	identifier	METPO:1000605	facultatively anaerobic	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/growth_range_phenotype_with_numerical_limits.yaml	METPO:1000535	growth range phenotype with numerical limits	identifier	METPO:1000535	growth range phenotype with numerical limits	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/haloalkaliphilic.yaml	METPO:1000621	haloalkaliphilic	identifier	METPO:1000621	haloalkaliphilic	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/halophilic.yaml	METPO:1000620	halophilic	identifier	METPO:1000620	halophilic	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/halophily_preference.yaml	METPO:1000629	halophily preference	identifier	METPO:1000629	halophily preference	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/halotolerant.yaml	METPO:1000622	halotolerant	identifier	METPO:1000622	halotolerant	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/hyperthermophilic.yaml	METPO:1000617	hyperthermophilic	identifier	METPO:1000617	hyperthermophilic	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/ionizing_radiation_tolerant.yaml	traitmech:000008	ionizing radiation tolerant	identifier	traitmech:000008					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/environment/mercury_tolerant.yaml	traitmech:000016	mercury tolerant	identifier	traitmech:000016					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/environment/mesophilic.yaml	METPO:1000615	mesophilic	identifier	METPO:1000615	mesophilic	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/metal_tolerant.yaml	traitmech:000012	metal tolerant	identifier	traitmech:000012					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/environment/microaerophilic.yaml	METPO:1000604	microaerophilic	identifier	METPO:1000604	microaerophilic	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/microaerotolerant.yaml	METPO:1000610	microaerotolerant	identifier	METPO:1000610	microaerotolerant	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/moderately_halophilic.yaml	METPO:1000623	moderately halophilic	identifier	METPO:1000623	moderately halophilic	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/nacl_delta.yaml	METPO:1000335	NaCl delta	identifier	METPO:1000335	NaCl delta	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/nacl_delta_high.yaml	METPO:1000482	NaCl delta high	identifier	METPO:1000482	NaCl delta high	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/nacl_delta_low.yaml	METPO:1000479	NaCl delta low	identifier	METPO:1000479	NaCl delta low	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/nacl_delta_mid1.yaml	METPO:1000480	NaCl delta mid1	identifier	METPO:1000480	NaCl delta mid1	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/nacl_delta_mid2.yaml	METPO:1000481	NaCl delta mid2	identifier	METPO:1000481	NaCl delta mid2	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/nacl_optimum.yaml	METPO:1000333	NaCl optimum	identifier	METPO:1000333	NaCl optimum	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/nacl_optimum_high.yaml	METPO:1000468	NaCl optimum high	identifier	METPO:1000468	NaCl optimum high	CANONICAL_LABEL	Extreme halophile		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/nacl_optimum_low.yaml	METPO:1000465	NaCl optimum low	identifier	METPO:1000465	NaCl optimum low	CANONICAL_LABEL	Halotolerant | Non-halophile		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/nacl_optimum_mid1.yaml	METPO:1000466	NaCl optimum mid1	identifier	METPO:1000466	NaCl optimum mid1	CANONICAL_LABEL	Halotolerant | Slight halophile		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/nacl_optimum_mid2.yaml	METPO:1000467	NaCl optimum mid2	identifier	METPO:1000467	NaCl optimum mid2	CANONICAL_LABEL	Halotolerant | Moderate halophile		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/nacl_range.yaml	METPO:1000334	NaCl range	identifier	METPO:1000334	NaCl range	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/nacl_range_high.yaml	METPO:1000472	NaCl range high	identifier	METPO:1000472	NaCl range high	CANONICAL_LABEL	Extreme halophile		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/nacl_range_low.yaml	METPO:1000469	NaCl range low	identifier	METPO:1000469	NaCl range low	CANONICAL_LABEL	Halotolerant | Non-halophile		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/nacl_range_mid1.yaml	METPO:1000470	NaCl range mid1	identifier	METPO:1000470	NaCl range mid1	CANONICAL_LABEL	Halotolerant | Slight halophile		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/nacl_range_mid2.yaml	METPO:1000471	NaCl range mid2	identifier	METPO:1000471	NaCl range mid2	CANONICAL_LABEL	Halotolerant | Moderate halophile		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/neutrophilic.yaml	METPO:1003001	neutrophilic	identifier	METPO:1003001	neutrophilic	CANONICAL_LABEL	neutralophile | neutralophilic | neutrophile		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/non_halophilic.yaml	METPO:1000624	non halophilic	identifier	METPO:1000624	non halophilic	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/obligately_acidophilic.yaml	METPO:1003006	obligately acidophilic	identifier	METPO:1003006	obligately acidophilic	CANONICAL_LABEL	obligate acidophile | obligately acidophilic		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/obligately_aerobic.yaml	METPO:1000606	obligately aerobic	identifier	METPO:1000606	obligately aerobic	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/obligately_alkaphilic.yaml	METPO:1003004	obligately alkaphilic	identifier	METPO:1003004	obligately alkaliphilic	NO_EXACT_LABEL_MATCH	obligate alkaliphile | obligate alkaphilic | obligately alkaliphilic		GROUNDING_LABEL_MISMATCH	DIFFERS	2026-06-12
data/traits/environment/obligately_anaerobic.yaml	METPO:1000607	obligately anaerobic	identifier	METPO:1000607	obligately anaerobic	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/obligately_piezophilic.yaml	traitmech:000002	obligately piezophilic	identifier	traitmech:000002					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/environment/optimum_phenotype_with_numerical_limits.yaml	METPO:1000536	optimum phenotype with numerical limits	identifier	METPO:1000536	optimum phenotype with numerical limits	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/oxygen_preference.yaml	METPO:1000601	oxygen preference	identifier	METPO:1000601	oxygen preference	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/ph_delta.yaml	METPO:1000232	pH delta	identifier	METPO:1000232	pH delta	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/ph_delta_high.yaml	METPO:1000478	pH delta high	identifier	METPO:1000478	pH delta high	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/ph_delta_low.yaml	METPO:1000474	pH delta low	identifier	METPO:1000474	pH delta low	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/ph_delta_mid1.yaml	METPO:1000475	pH delta mid1	identifier	METPO:1000475	pH delta mid1	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/ph_delta_mid2.yaml	METPO:1000476	pH delta mid2	identifier	METPO:1000476	pH delta mid2	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/ph_delta_mid3.yaml	METPO:1000477	pH delta mid3	identifier	METPO:1000477	pH delta mid3	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/ph_delta_very_low.yaml	METPO:1000473	pH delta very low	identifier	METPO:1000473	pH delta very low	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/ph_growth_preference.yaml	METPO:1003000	pH growth preference	identifier	METPO:1003000	pH growth preference	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/ph_optimum.yaml	METPO:1000331	pH optimum	identifier	METPO:1000331	pH optimum	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/ph_optimum_high.yaml	METPO:1000458	pH optimum high	identifier	METPO:1000458	pH optimum high	CANONICAL_LABEL	Alkali Tolerant | Alkaliphile | Extreme Alkaliphile		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/ph_optimum_low.yaml	METPO:1000455	pH optimum low	identifier	METPO:1000455	pH optimum low	CANONICAL_LABEL	Acid Tolerant | Acidophile | Extreme Acidophile | Facultative acidophile | Obligative acidophile		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/ph_optimum_mid1.yaml	METPO:1000456	pH optimum mid1	identifier	METPO:1000456	pH optimum mid1	CANONICAL_LABEL	Alkali Tolerant | Neutrophile		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/ph_optimum_mid2.yaml	METPO:1000457	pH optimum mid2	identifier	METPO:1000457	pH optimum mid2	CANONICAL_LABEL	Alkali Tolerant | Alkaliphile | Neutrophile		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/ph_phenotype_with_numerical_limits.yaml	METPO:1000531	pH phenotype with numerical limits	identifier	METPO:1000531	pH phenotype with numerical limits	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/ph_range.yaml	METPO:1000332	pH range	identifier	METPO:1000332	pH range	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/ph_range_high.yaml	METPO:1000464	pH range high	identifier	METPO:1000464	pH range high	CANONICAL_LABEL	Alkali Tolerant | Alkaliphile | Extreme Alkaliphile		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/ph_range_low.yaml	METPO:1000460	pH range low	identifier	METPO:1000460	pH range low	CANONICAL_LABEL	Acid Tolerant | Acidophile | Facultative acidophile | Obligative acidophile		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/ph_range_mid1.yaml	METPO:1000461	pH range mid1	identifier	METPO:1000461	pH range mid1	CANONICAL_LABEL	Alkali Tolerant | Facultative acidophile | Neutrophile		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/ph_range_mid2.yaml	METPO:1000462	pH range mid2	identifier	METPO:1000462	pH range mid2	CANONICAL_LABEL	Alkali Tolerant | Alkaliphile | Facultative acidophile | Neutrophile		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/ph_range_mid3.yaml	METPO:1000463	pH range mid3	identifier	METPO:1000463	pH range mid3	CANONICAL_LABEL	Alkali Tolerant | Alkaliphile | Extreme Alkaliphile | Facultative acidophile		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/ph_range_very_low.yaml	METPO:1000459	pH range very low	identifier	METPO:1000459	pH range very low	CANONICAL_LABEL	Acid Tolerant | Acidophile | Extreme Acidophile | Facultative acidophile | Obligative acidophile		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/piezophilic.yaml	traitmech:000001	piezophilic	identifier	traitmech:000001					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/environment/piezotolerant.yaml	traitmech:000003	piezotolerant	identifier	traitmech:000003					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/environment/pressure_delta.yaml	traitmech:000006	pressure delta	identifier	traitmech:000006					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/environment/pressure_optimum.yaml	traitmech:000004	pressure optimum	identifier	traitmech:000004					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/environment/pressure_range.yaml	traitmech:000005	pressure range	identifier	traitmech:000005					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/environment/psychrophilic.yaml	METPO:1000614	psychrophilic	identifier	METPO:1000614	psychrophilic	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/psychrotolerant.yaml	METPO:1000618	psychrotolerant	identifier	METPO:1000618	psychrotolerant	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/radiotolerant.yaml	traitmech:000007	radiotolerant	identifier	traitmech:000007					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/environment/salinity_phenotype_with_numerical_limits.yaml	METPO:1000532	salinity phenotype with numerical limits	identifier	METPO:1000532	salinity phenotype with numerical limits	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/slightly_halophilic.yaml	METPO:1000625	slightly halophilic	identifier	METPO:1000625	slightly halophilic	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/stenohaline.yaml	METPO:1000626	stenohaline	identifier	METPO:1000626	stenohaline	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/strictly_anaerobic.yaml	METPO:1000611	strictly anaerobic	identifier	METPO:1000611	strictly anaerobic	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/temperature_delta.yaml	METPO:1000303	temperature delta	identifier	METPO:1000303	temperature delta	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/temperature_delta_high.yaml	METPO:1000487	temperature delta high	identifier	METPO:1000487	temperature delta high	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/temperature_delta_low.yaml	METPO:1000484	temperature delta low	identifier	METPO:1000484	temperature delta low	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/temperature_delta_mid1.yaml	METPO:1000485	temperature delta mid1	identifier	METPO:1000485	temperature delta mid1	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/temperature_delta_mid2.yaml	METPO:1000486	temperature delta mid2	identifier	METPO:1000486	temperature delta mid2	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/temperature_delta_very_low.yaml	METPO:1000483	temperature delta very low	identifier	METPO:1000483	temperature delta very low	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/temperature_optimum.yaml	METPO:1000304	temperature optimum	identifier	METPO:1000304	temperature optimum	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/temperature_optimum_high.yaml	METPO:1000447	temperature optimum high	identifier	METPO:1000447	temperature optimum high	CANONICAL_LABEL	Thermophile		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/temperature_optimum_low.yaml	METPO:1000442	temperature optimum low	identifier	METPO:1000442	temperature optimum low	CANONICAL_LABEL	Psychrophile | Psychrotolerant		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/temperature_optimum_mid1.yaml	METPO:1000443	temperature optimum mid1	identifier	METPO:1000443	temperature optimum mid1	CANONICAL_LABEL	mesophilic		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/temperature_optimum_mid2.yaml	METPO:1000444	temperature optimum mid2	identifier	METPO:1000444	temperature optimum mid2	CANONICAL_LABEL	mesophilic		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/temperature_optimum_mid3.yaml	METPO:1000445	temperature optimum mid3	identifier	METPO:1000445	temperature optimum mid3	CANONICAL_LABEL	mesophilic		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/temperature_optimum_mid4.yaml	METPO:1000446	temperature optimum mid4	identifier	METPO:1000446	temperature optimum mid4	CANONICAL_LABEL	mesophilic		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/temperature_optimum_very_low.yaml	METPO:1000441	temperature optimum very low	identifier	METPO:1000441	temperature optimum very low	CANONICAL_LABEL	Psychrophile		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/temperature_phenotype_with_numerical_limits.yaml	METPO:1000533	temperature phenotype with numerical limits	identifier	METPO:1000533	temperature phenotype with numerical limits	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/temperature_preference.yaml	METPO:1000613	temperature preference	identifier	METPO:1000613	temperature preference	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/temperature_range.yaml	METPO:1000306	temperature range	identifier	METPO:1000306	temperature range	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/temperature_range_high.yaml	METPO:1000454	temperature range high	identifier	METPO:1000454	temperature range high	CANONICAL_LABEL	Thermophile		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/temperature_range_low.yaml	METPO:1000449	temperature range low	identifier	METPO:1000449	temperature range low	CANONICAL_LABEL	Psychrophile | Psychrotolerant		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/temperature_range_mid1.yaml	METPO:1000450	temperature range mid1	identifier	METPO:1000450	temperature range mid1	CANONICAL_LABEL	mesophilic		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/temperature_range_mid2.yaml	METPO:1000451	temperature range mid2	identifier	METPO:1000451	temperature range mid2	CANONICAL_LABEL	mesophilic		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/temperature_range_mid3.yaml	METPO:1000452	temperature range mid3	identifier	METPO:1000452	temperature range mid3	CANONICAL_LABEL	mesophilic		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/temperature_range_mid4.yaml	METPO:1000453	temperature range mid4	identifier	METPO:1000453	temperature range mid4	CANONICAL_LABEL	mesophilic		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/temperature_range_very_low.yaml	METPO:1000448	temperature range very low	identifier	METPO:1000448	temperature range very low	CANONICAL_LABEL	Psychrophile		EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/thermophilic.yaml	METPO:1000616	thermophilic	identifier	METPO:1000616	thermophilic	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/thermotolerant.yaml	METPO:1000619	thermotolerant	identifier	METPO:1000619	thermotolerant	CANONICAL_LABEL			EXACT_COMPLETE	AGREES	2026-06-12
data/traits/environment/uv_radiation_tolerant.yaml	traitmech:000009	UV radiation tolerant	identifier	traitmech:000009					NO_DIRECT_SOURCE	NOT_CHECKED	
data/traits/environment/xerophilic.yaml	traitmech:000011	xerophilic	identifier	traitmech:000011					NO_DIRECT_SOURCE	NOT_CHECKED	
